Region;Model - Scenario;Variable;Unit;2005;2010;2020;2030;2040;2050;2060;2070;2080;2090;2100
R5.2OECD;MESSAGE-GLOBIOM - SSP2-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;17340.965;16212.662;16376.68;16584.571;17403.819;18292.563;18908.46;19703.309;21194.759;22276.515;22346.523
R5.2OECD;REMIND-MAGPIE - SSP5-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;19236;17605;15997;16236;14256.7;9696.3;3143.2;-627.14;-2709.9;-4095.28;-4751.1
R5.2OECD;REMIND-MAGPIE - SSP5-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;19236;17605;16039;16865;16561;14368.7;11188.2;6202;1643.26;-1796.3;-2909.6
R5.2OECD;REMIND-MAGPIE - SSP5-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;19236;17605;16093;17236;17542;16352;14554.2;12048.4;10515.6;9218.6;9440.8
R5.2OECD;REMIND-MAGPIE - SSP5-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;19236;17605;16122;18010;19984;21420;22132;21461;20275;18564;17819
R5.2OECD;REMIND-MAGPIE - SSP5-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;19236;17612;17487;20610;24832;29812;35877;40306;43760;44301;44101
R5.2REF;AIM/CGE - SSP3-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4004.642;4254.498;4771.872;5236.823;3223.115;1802.329;1028.796;310.797;-205.169;-658.034;-1019.85
R5.2REF;AIM/CGE - SSP3-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4004.642;4254.498;4775.65;5244.713;4216.487;3192.407;1900.389;1233.958;929.391;552.344;60.195
R5.2REF;AIM/CGE - SSP3-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4004.642;4254.498;4776.938;5253.624;4701.32;4239.817;4163.288;3705.406;3113.623;2705.22;2328.698
R5.2REF;AIM/CGE - SSP3-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4004.642;4253.719;4766.134;5245.044;5589.221;5675.316;5747.671;5903.107;6116.475;6338.562;6567.78
R5.2REF;IMAGE - SSP1-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3369.093;3394.493;3514.517;3077.011;2332.647;1747.055;1108.288;682.182;-7.529;-311.142;-138.772
R5.2REF;IMAGE - SSP1-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3369.093;3394.493;3722.351;3669.218;3250.72;2739.051;2115.788;1452.258;841.669;137.347;-23.015
R5.2REF;IMAGE - SSP1-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3369.093;3394.493;3733.686;3850.708;3764.113;3376.847;2829.051;2202.659;1566.227;1221.164;820.894
R5.2REF;IMAGE - SSP1-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3369.093;3394.492;3729.692;4030.893;4118.75;3749.215;3305.046;2777.82;2222.619;1943.421;1479.513
R5.2REF;MESSAGE-GLOBIOM - SSP2-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3507.115;3518.303;3620.564;2965.654;2421.841;1716.687;1169.546;767.557;449.33;236.793;91.158
R5.2REF;MESSAGE-GLOBIOM - SSP2-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3507.116;3518.277;3623.909;3399.022;3017.56;2807.019;2251.635;1827.351;1267.854;849.547;651.921
R5.2REF;MESSAGE-GLOBIOM - SSP2-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3507.116;3518.272;3624.839;3628.404;3518.574;3486.571;3211.209;2813.418;2277.282;1643.966;1223.839
R5.2REF;MESSAGE-GLOBIOM - SSP2-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3507.116;3518.287;3624.3;3769.823;3886.874;4160.382;4087.264;3841.255;3449.184;3115.038;3336.468
