Emissions ktCO2eq;;;;;;;CEPII;;;;;;;;;;;;;;;OECD;;;;;;;;;;;;;;;IIASA;;;;;;;;;;;;;;;PIK;;;;;;;;;;;;;;
Country;Emission type;;;;;;SSP1;;;SSP2;;;SSP3;;;SSP4;;;SSP5;;;SSP1;;;SSP2;;;SSP3;;;SSP4;;;SSP5;;;SSP1;;;SSP2;;;SSP3;;;SSP4;;;SSP5;;;SSP1;;;SSP2;;;SSP3;;;SSP4;;;SSP5;;
;;1990;1995;2000;2005;2010;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95
Mali;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mali;GHGexclLU;15753.17;17403.14;19408.69;22566.66;29785.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mali;co2lu;3512.666667;33110;39966.66667;15656.66667;24896.66667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mali;GHGtot;19265.83667;50513.14;59375.35667;38223.32667;54682.07667;63004.25036;71952.56227;80917.75777;59004.76666;67647.59507;76251.91413;54621.36522;62719.98751;70852.02706;54634.83919;62735.13923;70868.36118;66243.41025;75470.06109;84676.95836;67667.52189;76988.41418;86333.64917;60508.39183;69257.20457;77969.13015;57431.44697;65879.97472;74308.62941;56598.47126;64943.27864;73263.42611;71302.17875;80969.40874;90677.35364;67758.74286;77085.67175;86439.76791;64843.81578;73977.84762;83080.63544;54023.6606;62047.85797;70127.44613;54988.77694;63133.14857;71297.15184;74931.66868;85012.04141;95083.74549;77599.4909;87901.12315;98232.78303;77610.04804;87912.95544;98245.67997;73267.5715;83191.63297;93099.53907;77016.13718;87250.44607;97523.55888;74811.26547;84882.74652;94942.81682
Marshall Islands;co2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;ch4;4.83;5.67;6.09;6.72;7.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;n2o;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;GHGexclLU;4.83;5.67;6.09;6.72;7.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;co2lu;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;GHGtot;4.83;5.67;6.09;6.72;7.77;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735;4.2735
Mauritania;co2;485.52;1075.81;1304.22;1638.77;2187.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritania;ch4;3543.12;3610.53;4735.5;5367.81;5962.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritania;n2o;1491.1;1503.5;1987.1;2235.1;2300.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritania;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritania;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritania;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritania;GHGexclLU;5519.74;6189.84;8026.82;9241.68;10450.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritania;co2lu;1943.333333;971.6666667;905.6666667;267.3;3179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritania;GHGtot;7463.073333;7161.506667;8932.486667;9508.98;13629.25;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712;15300.12835;16728.84771;18158.36712
Mauritius;co2;977.21;831.23;1494.06;2293.1;2897.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritius;ch4;210.21;220.71;246.54;273.21;305.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritius;n2o;161.2;179.8;220.1;23281;167.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritius;hfc;0;0.59;4.38;15.53;20.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritius;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritius;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritius;GHGexclLU;1348.62;1232.33;1965.08;25862.84;3391.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritius;co2lu;-151.4333333;236.8666667;366.6666667;34.90666667;-25.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritius;GHGtot;1197.186667;1469.196667;2331.746667;25897.74667;3366.03;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179;5003.000703;5943.096088;6883.7179
Mexico;co2;289524.98;316980.98;378573.89;415018.59;450531.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;ch4;98920.08;98827.05;103266.87;113875.02;115893.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;n2o;44726.8;43744.1;43995.2;44020;43133.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;hfc;1595.25;1427.87;3347.32;7058.87;8889.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;pfc;543.7;359.56;715.12;161;81.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;sf6;956;717;717;478;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;GHGexclLU;436266.81;462056.56;530615.4;580611.48;618529.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;co2lu;132733.3333;128700;125033.3333;58300;63066.66667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;co2luUNFCCC;0;0;0;70000;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mexico;GHGtot;569000.1433;590756.56;655648.7333;638911.48;681596.1267;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678;629401.3123;690382.1662;751397.1678
Micronesia, Federated States of;co2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Federated States of;ch4;21.21;27.09;27.93;28.56;29.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Federated States of;n2o;6.2;9.3;9.3;12.4;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Federated States of;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Federated States of;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Federated States of;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Federated States of;GHGexclLU;27.41;36.39;37.23;40.96;42.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Federated States of;co2lu;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Federated States of;GHGtot;27.41;36.39;37.23;40.96;42.22;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391;24.32732387;25.49398225;26.66129391
Moldova, Republic of;co2;31937.21;12159.31;6772.96;8441.93;8375.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova, Republic of;ch4;4085.55;3863.16;3253.53;3538.92;3415.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova, Republic of;n2o;1754.6;1469.4;799.8;914.5;638.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova, Republic of;hfc;0;0.6;1.9;7.98;10.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova, Republic of;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova, Republic of;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova, Republic of;GHGexclLU;37777.36;17492.47;10828.19;12903.33;12439.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova, Republic of;co2lu;-1503.333333;-2944.333333;-4143.333333;-3663;-2940.666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova, Republic of;GHGtot;36274.02667;14548.13667;6684.856667;9240.33;9498.533333;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381;8211.577549;10322.59462;12434.79381
Monaco;co2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;ch4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;n2o;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;GHGexclLU;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;co2lu;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;GHGtot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;co2;13174.04;10337.58;9046.17;9734.93;13072.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;ch4;8301.09;8988.84;9217.95;6291.39;6134.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;n2o;5152.2;5434.3;5059.2;3503;3478.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;GHGexclLU;26627.33;24760.72;23323.32;19529.32;22685.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;co2lu;2999.333333;3740;8983.333333;9716.666667;3571.333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;GHGtot;29626.66333;28500.72;32306.65333;29245.98667;26256.40333;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720;44720
Morocco;co2;24730.61;30445.66;35531.17;46300.96;51348.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;ch4;9223.83;8301.72;9600.36;10601.43;11815.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;n2o;5700.9;4764.7;6063.6;6665;5890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;GHGexclLU;39655.34;43512.08;51195.13;63567.39;69053.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;co2lu;17856.66667;7076.666667;2739;-3399;1419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;GHGtot;57512.00667;50588.74667;53934.13;60168.39;70472.86;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973;101158.3476;120273.6205;139399.5973
Mozambique;co2;1155.2;1251.92;1564.46;2667.57;3789.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;ch4;11782.68;10706.85;12970.23;13749.54;9774.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;n2o;10620.6;8831.9;9606.9;9331;2216.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;hfc;0;1.47;18.77;75.23;99.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;pfc;0;0;24.95;205.91;270.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;GHGexclLU;23558.48;20792.14;24185.31;26029.25;16151.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;co2lu;20020;17893.33333;16720;23283.33333;34540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;GHGtot;43578.48;38685.47333;40905.31;49312.58333;50691.03;133980.0965;150920.0291;167739.9833;126738.3866;142859.7521;159008.8775;114118.2416;129061.5327;143987.14;111828.5428;126561.2916;141296.5114;146422.7112;164636.8894;182503.5985;111902.1472;126640.5202;141381.773;101040.2201;114728.9692;128412.8545;93613.74355;106527.4847;119466.8311;91663.43091;104448.1089;117198.0026;120316.6141;135824.5168;151322.571;97339.47773;110544.6252;123849.9747;88563.5061;101129.9875;113677.5162;79578.78769;91287.53864;102968.1568;81386.62064;93320.0149;105223.469;102014.1299;115829.4967;129612.406;122819.6914;138521.7075;154338.3628;120490.5988;136011.994;151532.1969;111605.4765;126313.1833;141029.5102;118260.6097;133609.0695;148880.9613;119015.2266;134422.2068;149756.0172
Myanmar;co2;4416.6;7358.09;10012.53;11019.19;8473.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myanmar;ch4;83992.86;89854.17;66941.49;78231.09;79055.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myanmar;n2o;44317.6;47910.5;31300.7;31620;26257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myanmar;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myanmar;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myanmar;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myanmar;GHGexclLU;132727.06;145122.76;108254.72;120870.28;113786.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myanmar;co2lu;38500;49133.33333;65266.66667;86533.33333;125400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Myanmar;GHGtot;171227.06;194256.0933;173521.3867;207403.6133;239186.08;266053.0785;305735.4356;345901.1081;257972.8338;296912.6242;336389.7855;237051.0225;274744.7055;312479.3287;245264.1858;283454.6402;321906.7042;282675.7999;324408.1844;366013.3207;472421.9388;532340.8186;592162.1074;423814.1633;479069.2477;534057.454;406623.1535;460158.9622;513707.1936;387745.5109;439281.2559;491008.5589;509412.8196;573498.3149;636469.3453;334210.9759;380720.6669;427148.0452;321621.6739;367256.4491;412816.387;304606.4186;348662.1869;392522.2262;292340.588;335276.4115;378129.7733;343908.9583;391060.4191;438429.8561;459042.03;517448.511;575991.6044;435084.4533;491252.5719;547298.6719;415020.4174;469349.0736;523597.1109;418259.34;472930.1179;527450.8436;439216.0552;495704.579;552276.6431
Namibia;co2;757.7;1771.11;1828.91;2344.5;3013.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;ch4;3553.41;3309.81;4581.57;5251.26;4997.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;n2o;2548.2;2325;3503;3844;2982.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;GHGexclLU;6859.31;7405.92;9913.48;11439.76;10993.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;co2lu;-93.5;1510.666667;2042.333333;484;4253.333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
